contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalLang vs. criticalMD	-0.207449704175935	0.0254113297954073	Inf	-8.16366974283373	3.24996711840225e-16	312	Glasser
criticalAlice vs. criticalLang	0.0494776006375915	0.0521718934074372	Inf	0.948357389508473	0.34294754394292	313	Glasser
criticalAlice vs. criticalMD	0.172373299411609	0.0527402777212689	Inf	3.26834265687028	0.00108179308084943	313	Glasser
criticalLang vs. criticalMD	0.122895698774017	0.0227625347981547	Inf	5.39903397683019	6.70006854371836e-08	313	Glasser
criticalAlice vs. criticalLang	0.0619749980016606	0.0397699373263503	Inf	1.55833783425648	0.119153184718434	314	Glasser
criticalAlice vs. criticalMD	0.092455924165009	0.0401538711745832	Inf	2.30254073792846	0.0213046968012259	314	Glasser
criticalLang vs. criticalMD	0.0304809261633484	0.0173145486236172	Inf	1.76042279968952	0.0783361464040789	314	Glasser
criticalAlice vs. criticalLang	0.0970617211837179	0.037796944673205	Inf	2.56797796813791	0.01022936573481	315	Glasser
criticalAlice vs. criticalMD	0.238184936483433	0.0382606303330799	Inf	6.22532703747695	4.80552540542274e-10	315	Glasser
criticalLang vs. criticalMD	0.141123215299715	0.0165297220424917	Inf	8.53754315631809	1.37105770827757e-17	315	Glasser
criticalAlice vs. criticalLang	0.124224773743341	0.0787360944579252	Inf	1.57773603832641	0.114626263393671	316	Glasser
criticalAlice vs. criticalMD	-1.27203941858709	0.0797858487282952	Inf	-15.9431708612755	3.17810030457222e-57	316	Glasser
criticalLang vs. criticalMD	-1.39626419233043	0.0344965533810717	Inf	-40.4754694449145	0	316	Glasser
criticalAlice vs. criticalLang	-0.230235231966459	0.0705780332515271	Inf	-3.26213725942098	0.00110575588750796	317	Glasser
criticalAlice vs. criticalMD	-1.96653215527408	0.0713637018011872	Inf	-27.556476270705	3.70127285451526e-167	317	Glasser
criticalLang vs. criticalMD	-1.73629692330762	0.0308056899067163	Inf	-56.3628644112617	0	317	Glasser
criticalAlice vs. criticalLang	0.040527757916963	0.0424220686085113	Inf	0.955346102778963	0.339402700342664	318	Glasser
criticalAlice vs. criticalMD	0.248185662169833	0.043025338414609	Inf	5.76836048977045	8.00464375006178e-09	318	Glasser
criticalLang vs. criticalMD	0.20765790425287	0.0186466927333245	Inf	11.1364469411647	8.33798101921179e-29	318	Glasser
criticalAlice vs. criticalLang	0.113911443028511	0.0395553345272365	Inf	2.87979976379861	0.00397927810803734	319	Glasser
criticalAlice vs. criticalMD	0.129026752293264	0.040292756289125	Inf	3.20223196863026	0.00136367137982117	319	Glasser
criticalLang vs. criticalMD	0.0151153092647537	0.0174880833004741	Inf	0.864320520725331	0.387411840366059	319	Glasser
criticalAlice vs. criticalLang	0.0598513108447002	0.0271172872799975	Inf	2.20712751340907	0.0273051520974778	320	Glasser
criticalAlice vs. criticalMD	0.233232731343079	0.0275975980207294	Inf	8.45119677328043	2.88331827875358e-17	320	Glasser
criticalLang vs. criticalMD	0.173381420498378	0.0119700542064851	Inf	14.4845977727022	1.51607533296811e-47	320	Glasser
criticalAlice vs. criticalLang	0.268763410076822	0.0459705825844901	Inf	5.84642166722288	5.02259916878076e-09	321	Glasser
criticalAlice vs. criticalMD	0.0721849563133151	0.0462498581653407	Inf	1.56076059855703	0.118580247262594	321	Glasser
criticalLang vs. criticalMD	-0.196578453763507	0.0198906471345282	Inf	-9.88295918347802	4.93535272869806e-23	321	Glasser
criticalAlice vs. criticalLang	0.0126642061517818	0.0300825943323825	Inf	0.42098118306736	0.673768822383375	322	Glasser
criticalAlice vs. criticalMD	0.0279002806988698	0.0305246907638963	Inf	0.914023369300417	0.360704566299001	322	Glasser
criticalLang vs. criticalMD	0.0152360745470879	0.0132241675436827	Inf	1.15213865044884	0.249264102874093	322	Glasser
criticalAlice vs. criticalLang	1.10491228863926	0.0743942066746209	Inf	14.8521281162635	6.73947631650077e-50	323	Glasser
criticalAlice vs. criticalMD	2.29649782814132	0.0755808147245837	Inf	30.3846662213122	8.75822724971489e-203	323	Glasser
criticalLang vs. criticalMD	1.19158553950206	0.0327683606806385	Inf	36.3639045332567	1.58437911871029e-289	323	Glasser
criticalAlice vs. criticalLang	2.76373782323362	0.0812035038338342	Inf	34.0347114687197	6.83316201338306e-254	324	Glasser
criticalAlice vs. criticalMD	3.19474425080079	0.0818340382078011	Inf	39.039308346099	0	324	Glasser
criticalLang vs. criticalMD	0.431006427567173	0.0352382736650755	Inf	12.2312015527123	2.11782517647109e-34	324	Glasser
criticalAlice vs. criticalLang	3.17715502446929	0.0798685213095014	Inf	39.7798152811341	0	325	Glasser
criticalAlice vs. criticalMD	4.62325673742425	0.0805503773805288	Inf	57.395842052775	0	325	Glasser
criticalLang vs. criticalMD	1.44610171295496	0.034705250722373	Inf	41.6680958314681	0	325	Glasser
criticalAlice vs. criticalLang	0.0558208479278426	0.0393601731599662	Inf	1.41820636055074	0.156130525456335	326	Glasser
criticalAlice vs. criticalMD	0.0164521783529114	0.0400744407406647	Inf	0.410540435470553	0.681409547841739	326	Glasser
criticalLang vs. criticalMD	-0.0393686695749313	0.0173871348669056	Inf	-2.26424134144521	0.0235592751647835	326	Glasser
criticalAlice vs. criticalLang	0.00686945503197463	0.0373246020392506	Inf	0.18404630342075	0.853977130429985	327	Glasser
criticalAlice vs. criticalMD	-0.428221584525339	0.0378522986292322	Inf	-11.3129611683512	1.13203352056303e-29	327	Glasser
criticalLang vs. criticalMD	-0.435091039557314	0.016375554151383	Inf	-26.5695460156729	1.52704284034256e-155	327	Glasser
criticalAlice vs. criticalLang	1.26787760135768	0.0599633240544409	Inf	21.1442180924889	3.11915650992873e-99	328	Glasser
criticalAlice vs. criticalMD	2.48402620980825	0.0607950702842097	Inf	40.8590071233691	0	328	Glasser
criticalLang vs. criticalMD	1.21614860845056	0.0262958952616961	Inf	46.24861014799	0	328	Glasser
criticalAlice vs. criticalLang	1.35030535129037	0.0644714898341546	Inf	20.9442244124322	2.11819604851864e-97	329	Glasser
criticalAlice vs. criticalMD	2.62452411109539	0.0649298154521676	Inf	40.4209390219015	0	329	Glasser
criticalLang vs. criticalMD	1.27421875980501	0.0279456796578715	Inf	45.5962701714467	0	329	Glasser
criticalAlice vs. criticalLang	1.98113439608221	0.0840186501642762	Inf	23.5796979862045	6.22715707443599e-123	330	Glasser
criticalAlice vs. criticalMD	3.47750230172864	0.08476564483171	Inf	41.0249023485012	0	330	Glasser
criticalLang vs. criticalMD	1.49636790564644	0.0365308995264887	Inf	40.9617043391284	0	330	Glasser
criticalAlice vs. criticalLang	0.215079160956474	0.0467822913993051	Inf	4.59744819082694	4.27696933768098e-06	331	Glasser
criticalAlice vs. criticalMD	0.763556763493501	0.04749602760732	Inf	16.0762236750895	3.74524210623173e-58	331	Glasser
criticalLang vs. criticalMD	0.548477602537027	0.0205849496407358	Inf	26.6445928753519	2.06747595299931e-156	331	Glasser
criticalAlice vs. criticalLang	0.802636249271604	0.0662004239889367	Inf	12.1243369892274	7.84928611912651e-34	332	Glasser
criticalAlice vs. criticalMD	1.9605512273647	0.0673991630039451	Inf	29.088658374733	4.99524380012176e-186	332	Glasser
criticalLang vs. criticalMD	1.1579149780931	0.0292417128341335	Inf	39.5980558546993	0	332	Glasser
criticalAlice vs. criticalLang	0.785409280882099	0.0872435300877655	Inf	9.00249313722164	2.20648988170629e-19	333	Glasser
criticalAlice vs. criticalMD	1.42609156336688	0.0886369239818745	Inf	16.0891364377503	3.04048677243345e-58	333	Glasser
criticalLang vs. criticalMD	0.640682282484781	0.0383967578978092	Inf	16.6858432211886	1.66143506749177e-62	333	Glasser
criticalAlice vs. criticalLang	-0.0428991047034194	0.0346314121338306	Inf	-1.238733914102	0.215444054780701	334	Glasser
criticalAlice vs. criticalMD	0.0731877407869747	0.0350343500162694	Inf	2.08902807538851	0.0367051959698075	334	Glasser
criticalLang vs. criticalMD	0.116086845490394	0.0151288931410665	Inf	7.67318827676051	1.67772945047517e-14	334	Glasser
criticalAlice vs. criticalLang	-0.0142948294580077	0.0258402563890816	Inf	-0.553199985432333	0.580126476946813	335	Glasser
criticalAlice vs. criticalMD	0.0220998575650347	0.0261367835724814	Inf	0.845546182212832	0.397805959125245	335	Glasser
criticalLang vs. criticalMD	0.0363946870230424	0.0112853397375486	Inf	3.22495271471091	0.00125993476888766	335	Glasser
criticalAlice vs. criticalLang	-0.157332588448374	0.0334311829766685	Inf	-4.70616276301607	2.52423009045208e-06	336	Glasser
criticalAlice vs. criticalMD	-0.289259698611002	0.0336816130110914	Inf	-8.58805955984793	8.84504180271168e-18	336	Glasser
criticalLang vs. criticalMD	-0.131927110162628	0.0145005942679914	Inf	-9.09804851611106	9.19694140620818e-20	336	Glasser
criticalAlice vs. criticalLang	0.386497620621014	0.0986167187482617	Inf	3.91918962146392	8.88471953571389e-05	337	Glasser
criticalAlice vs. criticalMD	0.629840870219631	0.0997586559786778	Inf	6.31364631009315	2.7253641847227e-10	337	Glasser
criticalLang vs. criticalMD	0.243343249598617	0.0430770640894382	Inf	5.64902123072682	1.6136392862693e-08	337	Glasser
criticalAlice vs. criticalLang	-0.354837913957793	0.0726479978188064	Inf	-4.88434539989396	1.03773027132683e-06	338	Glasser
criticalAlice vs. criticalMD	-1.18187646177269	0.0729904401492783	Inf	-16.192208998268	5.72363704682754e-59	338	Glasser
criticalLang vs. criticalMD	-0.827038547814896	0.0313592629090327	Inf	-26.3730225488392	2.79489481361699e-153	338	Glasser
criticalAlice vs. criticalLang	0.909047261738765	0.0778120413834046	Inf	11.682603946343	1.5642881158024e-31	339	Glasser
criticalAlice vs. criticalMD	2.00572813545987	0.0783360352143158	Inf	25.6041568860678	1.37130492821285e-144	339	Glasser
criticalLang vs. criticalMD	1.09668087372111	0.0337063577710085	Inf	32.5363209270977	3.26925144113034e-232	339	Glasser
criticalAlice vs. criticalLang	0.123331773535208	0.0853455780110309	Inf	1.44508686225392	0.148433488715688	340	Glasser
criticalAlice vs. criticalMD	0.530589675978288	0.0857662955589947	Inf	6.18645905737318	6.15306559500151e-10	340	Glasser
criticalLang vs. criticalMD	0.407257902443079	0.0368541313967174	Inf	11.0505359103201	2.17910136613259e-28	340	Glasser
criticalAlice vs. criticalLang	0.133553240297138	0.068034971880034	Inf	1.96300867931029	0.049645165541196	341	Glasser
criticalAlice vs. criticalMD	0.216962246747193	0.0686744268621492	Inf	3.1592873309697	0.00158155480530881	341	Glasser
criticalLang vs. criticalMD	0.083409006450055	0.0296072160446192	Inf	2.81718505125083	0.00484466034957927	341	Glasser
criticalAlice vs. criticalLang	0.125484875170549	0.104053828612601	Inf	1.20596115341164	0.227832469207156	342	Glasser
criticalAlice vs. criticalMD	-1.21226488883635	0.105592525006366	Inf	-11.4805938087309	1.65142408051412e-30	342	Glasser
criticalLang vs. criticalMD	-1.3377497640069	0.0457026418455522	Inf	-29.2707316248304	2.44633094196689e-188	342	Glasser
criticalAlice vs. criticalLang	-0.0446103031002033	0.0969350834082271	Inf	-0.460208023057389	0.645366912734346	343	Glasser
criticalAlice vs. criticalMD	-0.95593131377488	0.0985828673216925	Inf	-9.69672864814852	3.11320440820188e-22	343	Glasser
criticalLang vs. criticalMD	-0.911321010674677	0.042736917694466	Inf	-21.3239760805839	6.80260609076778e-101	343	Glasser
criticalAlice vs. criticalLang	-0.319105014200364	0.088355923068331	Inf	-3.61158599354545	0.000304330135190437	344	Glasser
criticalAlice vs. criticalMD	-2.20969597540413	0.089550550465491	Inf	-24.6754036007367	1.9648129594729e-134	344	Glasser
criticalLang vs. criticalMD	-1.89059096120377	0.0387237513475527	Inf	-48.8225157794081	0	344	Glasser
criticalAlice vs. criticalLang	-0.697857751580439	0.110008353116989	Inf	-6.34367965529218	2.24341075870316e-10	345	Glasser
criticalAlice vs. criticalMD	-2.34597256480713	0.111293203453496	Inf	-21.0792078223124	1.23432142938314e-98	345	Glasser
criticalLang vs. criticalMD	-1.64811481322669	0.0481102260862506	Inf	-34.2570581620631	3.4240280676036e-257	345	Glasser
criticalAlice vs. criticalLang	-0.291348577926395	0.108356081973872	Inf	-2.68880687284955	0.00717078921650152	346	Glasser
criticalAlice vs. criticalMD	-2.56452539145568	0.108805010063596	Inf	-23.5699200795691	7.8447574151219e-123	346	Glasser
criticalLang vs. criticalMD	-2.27317681352929	0.0467266218432402	Inf	-48.6484304633749	0	346	Glasser
criticalAlice vs. criticalLang	0.423580180335341	0.0935348120260442	Inf	4.52858322115832	5.93804936723861e-06	347	Glasser
criticalAlice vs. criticalMD	0.0959839676281528	0.0942358620092281	Inf	1.01855032236829	0.308416498843469	347	Glasser
criticalLang vs. criticalMD	-0.327596212707188	0.0405705092412037	Inf	-8.07473750845796	6.76219554841348e-16	347	Glasser
criticalAlice vs. criticalLang	0.164947928766906	0.098969275497012	Inf	1.66665793943178	0.0955824408789696	348	Glasser
criticalAlice vs. criticalMD	-0.785317847155457	0.100165910290208	Inf	-7.84017082139196	4.49933930407886e-15	348	Glasser
criticalLang vs. criticalMD	-0.950265775922364	0.0432690556208507	Inf	-21.9617868309667	6.68192779985505e-107	348	Glasser
criticalAlice vs. criticalLang	-0.310713666006625	0.107220125457927	Inf	-2.89790433166906	0.00375665161680874	349	Glasser
criticalAlice vs. criticalMD	-1.17050775882269	0.109146109376808	Inf	-10.7242279684173	7.83385182188586e-27	349	Glasser
criticalLang vs. criticalMD	-0.859794092816064	0.0473490585012981	Inf	-18.1586312385175	1.09726435951426e-73	349	Glasser
criticalAlice vs. criticalLang	0.0611141003358153	0.0789456840892545	Inf	0.774128453516482	0.438854832688929	350	Glasser
criticalAlice vs. criticalMD	0.760069940105758	0.0801477097979206	Inf	9.48336442828062	2.46213813536159e-21	350	Glasser
criticalLang vs. criticalMD	0.698955839769943	0.0347006059834807	Inf	20.1424678319071	3.13328404309765e-90	350	Glasser
criticalAlice vs. criticalLang	-0.19244105960015	0.105229425364371	Inf	-1.82877611403653	0.0674331546503977	351	Glasser
criticalAlice vs. criticalMD	-0.3804772454935	0.106987105921138	Inf	-3.55629065967964	0.000376127931526027	351	Glasser
criticalLang vs. criticalMD	-0.18803618589335	0.046370384085298	Inf	-4.05509226637973	5.01145173894973e-05	351	Glasser
criticalAlice vs. criticalLang	-0.0443316066468659	0.149553514235587	Inf	-0.296426378701017	0.766904482763572	352	Glasser
criticalAlice vs. criticalMD	-1.42982907777591	0.151506130697627	Inf	-9.43743379355083	3.82020632649228e-21	352	Glasser
criticalLang vs. criticalMD	-1.38549747112905	0.0648663595264127	Inf	-21.3592605048984	3.19834323862062e-101	352	Glasser
criticalAlice vs. criticalLang	0.17745196811283	0.0382375099109086	Inf	4.64078253333661	3.47092251944229e-06	353	Glasser
criticalAlice vs. criticalMD	-0.0956133105805872	0.0383804003892164	Inf	-2.49120148854547	0.0127311898523522	353	Glasser
criticalLang vs. criticalMD	-0.273065278693417	0.0164775855545108	Inf	-16.5719229792538	1.11211667536706e-61	353	Glasser
criticalAlice vs. criticalLang	0.0335085654815448	0.0519729850082197	Inf	0.644730439789929	0.519101886518758	354	Glasser
criticalAlice vs. criticalMD	-0.706716846198944	0.0520350407653523	Inf	-13.5815565012397	5.15198272987354e-42	354	Glasser
criticalLang vs. criticalMD	-0.740225411680489	0.0222973680513357	Inf	-33.1978828163149	1.15501450539526e-241	354	Glasser
criticalAlice vs. criticalLang	0.0597319942475653	0.0322312551215954	Inf	1.85323202655996	0.0638491091116044	355	Glasser
criticalAlice vs. criticalMD	-0.1568199537364	0.0328185223973635	Inf	-4.77839775470812	1.76697575502424e-06	355	Glasser
criticalLang vs. criticalMD	-0.216551947983965	0.0142397546214322	Inf	-15.2075617692199	3.15060668966303e-52	355	Glasser
criticalAlice vs. criticalLang	-0.600804879253969	0.0884455134950118	Inf	-6.7929378835915	1.09872696634063e-11	356	Glasser
criticalAlice vs. criticalMD	-0.793702324208707	0.0886584018542293	Inf	-8.95236444159798	3.4794803322668e-19	356	Glasser
criticalLang vs. criticalMD	-0.192897444954738	0.0380252931322067	Inf	-5.07287200348647	3.91856086465182e-07	356	Glasser
criticalAlice vs. criticalLang	-0.219011068210773	0.0800799713779463	Inf	-2.73490442669024	0.00623983904304156	357	Glasser
criticalAlice vs. criticalMD	-0.362121975771156	0.080363593069621	Inf	-4.50604511246082	6.60470515490701e-06	357	Glasser
criticalLang vs. criticalMD	-0.143110907560383	0.034496911153636	Inf	-4.1485136719349	3.34640865064029e-05	357	Glasser
criticalAlice vs. criticalLang	-0.270840071096866	0.103462189733869	Inf	-2.6177685954022	0.00885068025861053	358	Glasser
criticalAlice vs. criticalMD	-1.97842319585914	0.103780327174327	Inf	-19.0635667638226	5.06979469500548e-81	358	Glasser
criticalLang vs. criticalMD	-1.70758312476227	0.0445332693050911	Inf	-38.3439875717155	0	358	Glasser
criticalAlice vs. criticalLang	-0.0167986848765216	0.0933255077966152	Inf	-0.180001001581808	0.857151781893484	359	Glasser
criticalAlice vs. criticalMD	-0.883838302409365	0.094405374145496	Inf	-9.36216089824725	7.81223094980592e-21	359	Glasser
criticalLang vs. criticalMD	-0.867039617532843	0.0407651931738866	Inf	-21.2691158811496	2.19376277862143e-100	359	Glasser
criticalAlice vs. criticalLang	0.140940257527493	0.0363244968117898	Inf	3.88003330803879	0.000104442161392042	360	Glasser
criticalAlice vs. criticalMD	-0.315394361796152	0.0365021447555255	Inf	-8.64043370351298	5.60000285306003e-18	360	Glasser
criticalLang vs. criticalMD	-0.456334619323645	0.0156846679566348	Inf	-29.094311756253	4.23687971093113e-186	360	Glasser
criticalAlice vs. criticalLang	0.206888996519256	0.0447214262033516	Inf	4.62617170522507	3.72486532434924e-06	361	Glasser
criticalAlice vs. criticalMD	0.570168300179959	0.045501272666223	Inf	12.5308209368661	5.06358042435248e-36	361	Glasser
criticalLang vs. criticalMD	0.363279303660703	0.019731613551008	Inf	18.4110287139768	1.07167505512614e-75	361	Glasser
criticalAlice vs. criticalLang	-0.0328249814556777	0.0487904621223907	Inf	-0.672774555267305	0.501090727796957	362	Glasser
criticalAlice vs. criticalMD	-0.048267765414708	0.0494832676417671	Inf	-0.975436096179848	0.329343985913257	362	Glasser
criticalLang vs. criticalMD	-0.0154427839590303	0.0214082667936329	Inf	-0.721346763280396	0.470696192159913	362	Glasser
